OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y,NDVI,Albedo,Location
17373,88,49.72,60.92,424.54,40.6,341440.25,278002.82,0.304519296,0.395319164,0
4564,88,40.49,63.64,426.52,38.8,341341.83,278002.82,0.225122467,0.37975274,0
40270,88,34.58,63.67,430.45,38.2,341243.4,278002.82,0.229210094,0.376989506,0
27695,88,2.22,97.13,436.27,38,341144.98,278002.82,0.130817831,0.374588184,0
2138,88,26.67,64.01,443.92,38.21,341046.55,278002.82,0.212988228,0.390440263,0
19423,88,14.56,53.03,453.32,39.42,340948.13,278002.82,0.239277557,0.387886576,0
49978,88,9.79,48.03,464.36,41.57,340849.7,278002.82,0.252997428,0.414871275,0
28985,88,48.62,31.62,476.93,44.58,340751.28,278002.82,0.323005825,0.421874858,0
39317,88,37.49,72.97,490.93,45.29,340652.85,278002.82,0.222193047,0.405247323,0
41579,88,44.42,87.76,506.26,46.61,340554.43,278002.82,0.188232481,0.39566353,0
37329,88,18.74,60.62,522.77,50.05,340456,278002.82,0.26329878,0.411588401,0
49898,88,34.05,67.34,540.38,53.78,340357.57,278002.82,0.304616839,0.415275209,0
44736,88,32.79,53.56,559.01,56.74,340259.15,278002.82,0.288264543,0.40086668,0
26815,88,74.73,54.73,578.53,58.04,340160.72,278002.82,0.256834596,0.393271446,0
50489,87.85,47.25,74.47,598.89,58.7,340062.3,278002.82,0.233323038,0.39669808,0
50392,87,44.72,88.38,619.98,58.32,339963.87,278002.82,0.201965272,0.396817923,0
15895,87,1.47,90.86,641.77,58.76,339865.45,278002.82,0.212556913,0.417597741,0
9859,87,62.29,54.29,648.43,58.55,339767.02,278002.82,0.288087159,0.423250608,0
50380,87,64.5,59.76,647.85,58.56,339668.6,278002.82,0.294749558,0.398552939,0
29916,87,22.11,87.71,647.85,59.29,339570.17,278002.82,0.199126065,0.388834477,0
42108,86.98,0,87.98,678.63,61.86,339513.98,278058.01,0.185579568,0.39137952,0
49753,87,16.11,90.66,677.85,60.09,339581.76,278088.08,0.197913662,0.383577682,0
42673,88,12.01,64.74,102.55,10.85,352365.45,278101.24,0.08128126,0.383788049,0
49906,88,73.31,12.3,101.96,13.03,352463.87,278101.24,0.184224635,0.422186404,0
40581,87,0,18.31,140.16,10.25,352857.57,278101.24,0.304870993,0.435875319,0
39511,87,14.07,10.54,259.16,22.9,353349.7,278101.24,0.295073479,0.409368538,0
45820,87,42.18,6.14,207.38,21.34,353152.85,278101.24,0.275735736,0.402771383,0
11591,88,14.57,42.02,103.12,12.51,352562.3,278101.24,0.223378256,0.419644863,0
51046,87,26.53,10.67,232.83,22.31,353251.28,278101.24,0.293178022,0.411497429,0
42679,87,54.22,14.04,183.12,17.69,353054.43,278101.24,0.248126447,0.390427969,0
19512,87,1.47,15.41,160.49,12.93,352956,278101.24,0.308858752,0.4205909,0
30090,87,24.25,13.38,123.01,9.54,352759.15,278101.24,0.314485192,0.430473462,0
47646,87.87,27.11,65.59,110.25,10.78,352660.72,278101.24,0.198550627,0.411864966,0
29484,88,0,65.39,108.59,10.41,352267.02,278101.24,0.11328949,0.389231443,0
51565,88,0,76.66,120.47,13.5,352168.6,278101.24,0.102088884,0.392419063,0
20931,88,4.91,96.34,136.94,12.87,352070.17,278101.24,0.088256955,0.386269689,0
50325,88,23.27,88.18,136.71,13.08,351971.75,278101.24,0.078588642,0.382057726,0
19945,88,14.35,99.85,123.3,13.15,351873.32,278101.24,0.053439058,0.372969545,0
13058,88,48.32,53.57,114.15,13.29,351774.9,278101.24,0.086264744,0.366947651,0
2100,88,12.42,83.4,111.7,9.29,351676.47,278101.24,0.059002627,0.356641226,0
42347,88,15.17,72.48,109.06,9.66,351578.05,278101.24,0.171294361,0.379227065,0
43823,88,2.53,53.49,107.77,9.99,351479.62,278101.24,0.185612589,0.410675816,0
3224,88,7.57,48.64,108.6,10.13,351381.2,278101.24,0.184978381,0.408750884,0
27855,88,9.62,62.37,114.77,11.11,351282.77,278101.24,0.271668136,0.433678106,0
50702,88,30.36,71.69,124.62,11.95,351184.35,278101.24,0.296572447,0.460951403,0
53211,88,27.55,48.85,138.01,11.88,351085.92,278101.24,0.168833852,0.398620553,0
34749,88,7.61,69.53,154.61,11.54,350987.5,278101.24,0.117344119,0.378638469,0
52517,88,0,76.28,173.89,11.08,350889.07,278101.24,0.104553118,0.391401835,0
3433,88,18.55,89.49,192.24,11.77,350790.65,278101.24,0.177172452,0.391333886,0
50637,88,97.81,16.82,192.13,13.17,350692.22,278101.24,0.348743975,0.410439819,0
17570,88,47.9,67.85,189.51,15.11,350593.8,278101.24,0.170190305,0.383261927,0
27128,88,0,83.96,159.7,15.43,350495.37,278101.24,0.130200431,0.386910737,0
30256,88,0,71.36,129.9,15.12,350396.95,278101.24,0.105242401,0.361404717,0
43644,88,0,100,100.1,14.63,350298.52,278101.24,0.046968404,0.35265483,0
50388,88,0,100,70.3,12.94,350200.09,278101.24,0.042043563,0.336454511,0
47098,88,17.31,93.9,40.5,11.28,350101.67,278101.24,0.170211926,0.365492106,0
1404,88,41.85,46.59,10.69,11.56,350003.24,278101.24,0.302275956,0.432395227,0
50114,88,44.3,58.95,0.26,11.65,349904.82,278101.24,0.244189709,0.467994921,0
51266,88,83.23,21.31,0,10.85,349806.39,278101.24,0.325902879,0.418862738,0
28962,88,100,0,2.21,8.8,349707.97,278101.24,0.415492713,0.412123874,0
52335,88,49.74,0.01,31.4,11.54,349609.54,278101.24,0.37092039,0.404457897,0
51492,88,0,69.07,60.58,13.8,349511.12,278101.24,0.160465285,0.383222737,0
41651,88,3,49.15,89.77,14.49,349412.69,278101.24,0.185577214,0.405617841,0
46540,88,11.02,26.12,118.96,19.87,349314.27,278101.24,0.243501246,0.415111706,0
52279,88,3,91.42,148.38,22.21,349215.84,278101.24,0.208639249,0.41676648,0
50833,88,17.27,54.56,177.97,24.04,349117.42,278101.24,0.251932591,0.405175313,0
8743,88,36.88,96.51,207.59,23.33,349018.99,278101.24,0.162742749,0.394637771,0
47662,88,49.73,59.44,237.22,24.35,348920.57,278101.24,0.217177391,0.397400483,0
34668,88,48.82,37.91,266.84,24.82,348822.14,278101.24,0.211848795,0.388583839,0
50386,88,7.61,83.56,296.46,24.49,348723.72,278101.24,0.158060759,0.390406773,0
47887,88,0.12,91.02,326.08,24.92,348625.29,278101.24,0.146728739,0.383037888,0
20908,88,0,96.2,355.7,24.98,348526.87,278101.24,0.14933975,0.407185406,0
52814,88,5.26,90.69,385.31,25,348428.44,278101.24,0.180046305,0.415127352,0
6607,88,25.91,48.51,392.14,24.72,348330.02,278101.24,0.26747334,0.398594923,0
27374,88,35.11,21.13,398.94,25.15,348231.59,278101.24,0.260964781,0.394096933,0
13788,88,16.22,87.77,407.69,26,348133.17,278101.24,0.206515595,0.401071161,0
48375,88,32.74,75.13,418.28,26,348034.74,278101.24,0.169215262,0.403767563,0
32387,88,68.94,51.57,430.57,26.01,347936.32,278101.24,0.213918239,0.392399505,0
18449,88,56.47,84.48,444.45,26,347837.89,278101.24,0.196252644,0.388451554,0
52731,88.43,57.26,84.56,459.78,26,347739.46,278101.24,0.160848364,0.378497913,0
31062,89,33.94,73.78,476.42,26.36,347641.04,278101.24,0.11324729,0.375948548,0
27218,88.94,36.69,79.92,494.24,27.03,347542.61,278101.24,0.058626037,0.378076769,0
38200,88.98,21,93.09,513.14,27.92,347444.19,278101.24,0.064811602,0.442509502,0
12666,89,14.08,91.38,533,29.13,347345.76,278101.24,0.061300363,0.44386141,0
26921,89,3.07,87.74,553.72,29.98,347247.34,278101.24,0.058920603,0.389570184,0
29535,89,53.94,74.23,575.24,31.09,347148.91,278101.24,0.099604771,0.367399715,0
45880,89,50.42,81.41,594.62,33.31,347050.49,278101.24,0.141762063,0.369211957,0
25587,89,55.66,68.93,609.92,34.74,346952.06,278101.24,0.170750991,0.36313951,0
42181,89,5.96,88.21,625.18,36.03,346853.64,278101.24,0.106782593,0.359584689,0
4239,89,10.18,88.03,634.47,37.41,346755.21,278101.24,0.103440486,0.363563374,0
50873,89,22.48,93.78,644.41,38.73,346656.79,278101.24,0.122409679,0.373367258,0
48429,89,25.85,70.12,655.4,40.42,346558.36,278101.24,0.117465734,0.369861238,0
53188,89,15.05,82.95,667.51,41.99,346459.94,278101.24,0.168212682,0.377432071,0
38380,89,12.09,57.51,680.68,43.39,346361.51,278101.24,0.202813998,0.397022516,0
49897,89,10.5,70.81,694.85,44.82,346263.09,278101.24,0.181574672,0.410246402,0
36171,89,1.43,69.17,709.82,45.45,346164.66,278101.24,0.162262723,0.414997563,0
42750,89,15.58,62.13,725.58,45.23,346066.24,278101.24,0.174646258,0.403235741,0
36397,89,59.28,92.39,742.18,43.94,345967.81,278101.24,0.147526518,0.380333141,0
48918,89,3.95,68.38,759.58,43.01,345869.39,278101.24,0.107430033,0.370188355,0
51226,89,0,98.9,777.7,43.09,345770.96,278101.24,0.160101309,0.379527174,0
33175,89,19.57,89.13,796.53,43.81,345672.54,278101.24,0.20487009,0.392861925,0
45685,89,2.62,91.22,815.98,44,345574.11,278101.24,0.212559566,0.39777644,0
40525,89,21.57,88.34,835.89,44.04,345475.69,278101.24,0.227508739,0.417290852,0
18484,89,44.79,57.88,856.36,44.58,345377.26,278101.24,0.203992844,0.460297614,0
52812,89,71.1,66.95,877.36,45.54,345278.83,278101.24,0.207345098,0.515114442,0
19459,89,84.29,69.86,898.86,46.77,345180.41,278101.24,0.191573679,0.486095026,0
34343,89,15.43,92.56,920.81,47.94,345081.98,278101.24,0.197918177,0.408389121,0
14669,89,18.91,72.56,943.18,49.94,344983.56,278101.24,0.197686955,0.399307162,0
48311,89,24.35,77.29,965.97,50.95,344885.13,278101.24,0.216544345,0.40127039,0
42315,89,48.38,80.45,989.14,51.55,344786.71,278101.24,0.222412959,0.404117964,0
22169,89,50.79,69.75,997.72,53.09,344688.28,278101.24,0.199504703,0.387063585,0
20385,89,0,84.89,973.22,53.08,344589.86,278101.24,0.174770564,0.393875428,0
39370,89,7.61,83.31,949.05,52.7,344491.43,278101.24,0.172439724,0.396210328,0
30574,89,10.64,88.1,925.21,51.15,344393.01,278101.24,0.202148244,0.400257968,0
47741,89,16.55,54.17,901.74,49.77,344294.58,278101.24,0.189096153,0.385404602,0
11756,89,14.57,91.7,878.66,48.87,344196.16,278101.24,0.230242163,0.403646864,0
37141,88.99,12.95,83.36,856.01,47.98,344097.73,278101.24,0.196993753,0.402220972,0
49346,88.17,9.73,74.86,833.83,47.72,343999.31,278101.24,0.186987326,0.421235785,0
8293,88,6.32,66.21,812.11,47.78,343900.88,278101.24,0.205680609,0.428210572,0
24791,88,51.86,72.87,790.5,47.5,343802.46,278101.24,0.297244042,0.429140478,0
37616,88,14.3,80.06,768.67,46.75,343704.03,278101.24,0.226229697,0.401179716,0
51039,88,9.61,81.95,747.26,45.99,343605.61,278101.24,0.203975067,0.392649211,0
46943,88,14.99,63.48,726.44,43.52,343507.18,278101.24,0.181342557,0.398101211,0
30084,88,0,66.37,705.62,42.03,343408.76,278101.24,0.174698308,0.404645205,0
42749,88,0.83,57.43,683.93,41.08,343310.33,278101.24,0.210126877,0.407229289,0
11167,88,30.56,77.09,662.29,39.56,343211.91,278101.24,0.236798406,0.405514427,0
28932,88,10.74,67.09,641.19,38.58,343113.48,278101.24,0.221699521,0.396242626,0
8812,88,34.01,65.36,620.79,37.41,343015.05,278101.24,0.209734663,0.405291356,0
27094,88,22.25,72.37,601.16,36.42,342916.63,278101.24,0.206356153,0.409282297,0
13725,88,13.88,64.55,582.35,36.2,342818.2,278101.24,0.227969632,0.409879983,0
42692,88.7,20.26,61.57,564.48,36,342719.78,278101.24,0.291689187,0.391943045,0
21621,88.99,0,80.15,547.59,36,342621.35,278101.24,0.181289434,0.391955413,0
21131,89,7.53,63.81,531.81,36.48,342522.93,278101.24,0.213895515,0.40464703,0
21678,88.29,24.86,73.07,517.23,36.22,342424.5,278101.24,0.222852886,0.39163243,0
49453,88,38.32,65.11,503.92,36.65,342326.08,278101.24,0.323723346,0.404211693,0
52816,88,57.51,60.89,492,37,342227.65,278101.24,0.239190817,0.384837203,0
45378,88,90.61,59.52,481.57,37.12,342129.23,278101.24,0.314409524,0.401518308,0
49557,88,17.62,65.71,472.71,38.24,342030.8,278101.24,0.278784305,0.408218019,0
6432,88,53.45,84.91,465.5,39.46,341932.38,278101.24,0.314900815,0.396501459,0
7807,88,68.67,78.46,460.04,40.38,341833.95,278101.24,0.305588424,0.400315635,0
20608,87.43,15.27,84.32,456.36,41.6,341735.53,278101.24,0.247085899,0.408436582,0
6790,87,28.08,48.24,454.52,42.19,341637.1,278101.24,0.219257727,0.379801393,0
46948,87.32,46.16,30.07,454.28,41.86,341538.68,278101.24,0.267709047,0.403163396,0
51525,87.88,93.43,56.93,454.53,40.2,341440.25,278101.24,0.273276299,0.402069911,0
47096,88,7.16,80.75,456.38,38.9,341341.83,278101.24,0.213672101,0.392151885,0
18492,88,33.98,61.34,460.06,38.46,341243.4,278101.24,0.261425108,0.384288803,0
51885,88,0,100,465.54,38.16,341144.98,278101.24,0.119921349,0.368427038,0
25302,88,0,87.61,472.74,38.85,341046.55,278101.24,0.164387971,0.375638083,0
42811,88,0.76,91.64,481.61,40.05,340948.13,278101.24,0.185865417,0.390470885,0
21060,88,1.56,86.02,492.06,41.89,340849.7,278101.24,0.204745471,0.409317315,0
26222,88,24.62,45.41,503.99,43.86,340751.28,278101.24,0.279204011,0.404868759,0
39551,88,30.96,50.7,517.31,45.75,340652.85,278101.24,0.262320876,0.406026542,0
46557,88,35.56,86.27,531.89,47.78,340554.43,278101.24,0.203463256,0.395025499,0
24322,88,31.03,57.32,547.68,50.47,340456,278101.24,0.274403542,0.408796929,0
11943,88,83.7,15.02,564.57,54.73,340357.57,278101.24,0.341231167,0.418373719,0
46985,88,43.01,49.42,582.44,57.62,340259.15,278101.24,0.279559106,0.395818204,0
50834,87.95,25.21,77.11,601.25,58.2,340160.72,278101.24,0.242254376,0.380859301,0
41712,87.68,35.92,72.35,620.89,58.04,340062.3,278101.24,0.265698403,0.393229909,0
17851,87,45.15,72.95,641.3,58.01,339963.87,278101.24,0.251528203,0.406700224,0
5304,87,58.38,66.29,662.41,57.87,339865.45,278101.24,0.268350452,0.415527895,0
29911,87,46.12,35.9,678.4,57.03,339767.02,278101.24,0.310309291,0.406134799,0
23405,87,58.65,62.66,677.85,57.91,339668.6,278101.24,0.248122185,0.387796015,0
46991,87,0,67.91,707.85,62.41,339616.22,278153.35,0.225285813,0.391578563,0
43190,87,26.37,67.29,707.85,58.82,339681.93,278184.99,0.285132766,0.403477512,0
52152,88,2.72,62.46,132.43,10.94,352365.45,278199.67,0.081138179,0.379185192,0
37953,87,7.61,32.7,164.35,9.73,352857.57,278199.67,0.320013016,0.43301221,0
47410,87,3.17,7.06,271.74,22.31,353349.7,278199.67,0.273386866,0.418216139,0
31197,87,6.02,28.45,225.31,21.25,353152.85,278199.67,0.251300842,0.425792076,0
22392,88,2.07,16.89,132.92,12.15,352562.3,278199.67,0.298196584,0.427286327,0
32771,87,4.47,20.36,249.14,22,353251.28,278199.67,0.259427011,0.428327695,0
35049,87,60.49,32.17,202.91,19.21,353054.43,278199.67,0.321121752,0.416161679,0
29438,87,6.09,14.29,182.4,13.01,352956,278199.67,0.322760999,0.425949134,0
12369,87,13.44,8.53,149.53,9,352759.15,278199.67,0.352648497,0.436065197,0
44865,87.42,19.38,54.4,138.79,10.03,352660.72,278199.67,0.301544011,0.413887203,0
32899,88,30.29,0,131.96,13.14,352463.87,278199.67,0.217741475,0.427652821,0
47151,88,0,66.86,137.4,10.44,352267.02,278199.67,0.089903682,0.391570069,0
50696,88,0,48.75,147.39,12.64,352168.6,278199.67,0.105566554,0.398947038,0
7451,88,0,49.73,161.56,11.23,352070.17,278199.67,0.081431217,0.396690145,0
50937,88,8.22,73.72,163.33,13.71,351971.75,278199.67,0.102273799,0.38795352,0
39030,88,2.88,92.51,151.26,15.6,351873.32,278199.67,0.076048203,0.375435501,0
22106,88,32.15,35.93,143.64,11.55,351774.9,278199.67,0.094552577,0.368676931,0
28125,88,0,99.97,141.7,9.61,351676.47,278199.67,0.077369176,0.363006592,0
4213,88,10.91,69.33,138.78,10.05,351578.05,278199.67,0.183446676,0.399162956,0
53153,88,1.12,69.19,137.78,10.72,351479.62,278199.67,0.138697252,0.424709208,0
53120,88,5.25,51.76,138.42,10.84,351381.2,278199.67,0.194050685,0.422461741,0
49248,88,88.34,25.37,143.71,14.4,351282.77,278199.67,0.315427572,0.44618465,0
45765,88,83.59,30.17,152.48,17.8,351184.35,278199.67,0.296698123,0.435587801,0
45354,88,34.23,29.83,164.3,13.72,351085.92,278199.67,0.190510765,0.39609585,0
19569,88,3.54,67.5,179.41,11.97,350987.5,278199.67,0.116634533,0.377576388,0
49339,88,13.48,83.31,196.66,12.1,350889.07,278199.67,0.107192099,0.358793996,0
43199,88,29.64,72.73,216.28,13.53,350790.65,278199.67,0.176220417,0.37895631,0
22761,88,38.32,49.29,222.04,14.7,350692.22,278199.67,0.214811236,0.385059305,0
32242,88,72.26,35.81,193.12,16.3,350593.8,278199.67,0.138631612,0.387886763,0
27228,88,0,91.8,163.56,17.21,350495.37,278199.67,0.081370868,0.37330851,0
44089,88,0.96,88.83,134.2,16.9,350396.95,278199.67,0.102959864,0.360381752,0
52684,88,8.93,95.57,105.19,16.39,350298.52,278199.67,0.108930513,0.357678943,0
32805,88,10.36,92.75,76.96,14.24,350200.09,278199.67,0.126150668,0.357578173,0
33296,88,26.38,80.23,50.78,12.12,350101.67,278199.67,0.164458975,0.373410284,0
52885,88,11.4,68.78,32.17,11.97,350003.24,278199.67,0.147726834,0.464535281,0
32307,88.08,0,100,9.7,12,349904.82,278199.67,0.0570095,0.557715669,0
51482,88,17.87,86.82,0,11.95,349806.39,278199.67,0.16995433,0.474650748,0
49236,88,97.24,5.3,0,9.09,349707.97,278199.67,0.387682289,0.412860624,0
47419,88,66.15,0,25.11,10.19,349609.54,278199.67,0.405195802,0.415143184,0
17369,88,8.7,10.83,54.74,12.63,349511.12,278199.67,0.325741172,0.417030118,0
46607,88,0,91.65,84.36,14.01,349412.69,278199.67,0.172315121,0.391079076,0
53267,88,25.7,15.79,113.98,16.29,349314.27,278199.67,0.210679606,0.408246108,0
9475,88,9.8,48.03,143.6,20.87,349215.84,278199.67,0.216186494,0.426474437,0
18404,88,8.46,63.99,173.22,22.86,349117.42,278199.67,0.213481873,0.414644293,0
46147,88,6.26,63.1,202.83,23.75,349018.99,278199.67,0.217128187,0.400887281,0
49578,88,20.02,84.78,232.44,23.49,348920.57,278199.67,0.206559733,0.39330896,0
45709,88,48.61,63.94,262.04,24.17,348822.14,278199.67,0.230768293,0.398634039,0
30970,88,10.38,58.79,291.65,24.52,348723.72,278199.67,0.139373943,0.39877139,0
35810,88,7.51,99.73,321.26,24.68,348625.29,278199.67,0.124953538,0.393195227,0
19317,88,4.42,81.48,350.62,25.01,348526.87,278199.67,0.19576861,0.417271033,0
47475,88,22.73,52.92,357.65,25.28,348428.44,278199.67,0.230122626,0.404336378,0
17826,88,12.2,90.21,362.75,25.01,348330.02,278199.67,0.181525528,0.393207595,0
15725,88,12.75,46.26,370.05,25.26,348231.59,278199.67,0.200148195,0.402456298,0
45334,88,27.88,72.64,379.42,26,348133.17,278199.67,0.245715454,0.408828966,0
53024,88,32.64,55.96,390.72,25.69,348034.74,278199.67,0.181731746,0.402739048,0
26862,88,46.77,48.13,403.79,25.8,347936.32,278199.67,0.161137491,0.395876281,0
35116,88,7.31,92.01,418.5,25.28,347837.89,278199.67,0.130354419,0.388722606,0
43877,88.3,9.76,99.97,434.67,25.76,347739.46,278199.67,0.1346872,0.372802578,0
31079,88.92,47.92,73.33,452.17,26.19,347641.04,278199.67,0.112842299,0.373991542,0
15426,88.52,36.65,100,470.87,26.98,347542.61,278199.67,0.053309858,0.359339938,0
42426,88.99,2.71,99.86,490.61,27.24,347444.19,278199.67,0.085897654,0.449380316,0
50664,89,13.57,99.46,511.29,28.21,347345.76,278199.67,0.089549072,0.413175337,0
52631,89,3.51,100,532.84,29.17,347247.34,278199.67,0.073177561,0.378979817,0
44020,89,18.06,87.17,553.44,29.66,347148.91,278199.67,0.090662777,0.369544625,0
37382,89,51.64,76.28,569.15,31.25,347050.49,278199.67,0.182256505,0.374276228,0
19395,89,41.21,52.16,583.99,32.78,346952.06,278199.67,0.205547631,0.378405824,0
35244,89,66.14,52.45,596.81,34.77,346853.64,278199.67,0.134228185,0.385153703,0
24569,89,70.76,56.22,606.08,36.36,346755.21,278199.67,0.214643687,0.401107073,0
42742,89,4.32,94.23,616.36,37.98,346656.79,278199.67,0.150169298,0.381516181,0
49506,89,0.15,60.35,627.82,39.55,346558.36,278199.67,0.092998669,0.363727473,0
45986,89,0,89.63,640.42,40.75,346459.94,278199.67,0.082243405,0.393587127,0
37980,89,10.27,87.77,654.12,41.49,346361.51,278199.67,0.140328094,0.386009514,0
3543,89,14.73,99.45,668.78,41.71,346263.09,278199.67,0.147012502,0.388595611,0
47607,89,18.9,93.05,684.2,42.05,346164.66,278199.67,0.164163947,0.395644456,0
45524,89,13.93,63.45,700.5,43.01,346066.24,278199.67,0.173443332,0.397420004,0
39711,89,68.12,70.63,717.67,42.96,345967.81,278199.67,0.122661538,0.370579027,0
51811,89,28.89,95.31,735.6,43,345869.39,278199.67,0.088217229,0.368906297,0
51516,89,4.83,57.63,754.3,43,345770.96,278199.67,0.194635332,0.388551243,0
21784,89,18.09,51.73,773.66,43.68,345672.54,278199.67,0.235611036,0.411434546,0
44423,89,45.3,82.65,793.51,44,345574.11,278199.67,0.215806529,0.404746309,0
46694,89,51.98,80.36,813.95,44.15,345475.69,278199.67,0.233570009,0.410095788,0
41177,89,69.81,55.4,834.93,44.59,345377.26,278199.67,0.26050061,0.394927971,0
3458,89,25.22,82.89,856.45,44.65,345278.83,278199.67,0.283525616,0.397352204,0
52932,89,33.23,24.58,878.43,45.3,345180.41,278199.67,0.274347126,0.39545726,0
48452,89,15.54,76.85,900.86,47.18,345081.98,278199.67,0.227669895,0.4079137,0
40195,89,29.74,74.95,923.72,49.01,344983.56,278199.67,0.220286056,0.406094417,0
17208,89,15.08,74.72,946.96,50.19,344885.13,278199.67,0.223903775,0.40293254,0
52006,89,44.17,82.26,970.55,51.07,344786.71,278199.67,0.206442773,0.399330408,0
14617,89,24.63,69.34,987.48,51.94,344688.28,278199.67,0.196094468,0.395049229,0
40194,89,7.61,83.65,991.06,52.13,344589.86,278199.67,0.180316344,0.39611876,0
20259,89,24.34,87.16,967.33,51.83,344491.43,278199.67,0.205014214,0.396289229,0
39958,89,21.01,56.47,943.95,51.03,344393.01,278199.67,0.238385543,0.39843142,0
42553,89,29.71,39.86,920.95,50.27,344294.58,278199.67,0.202936247,0.388591438,0
51956,89,13.68,65,898.37,49.15,344196.16,278199.67,0.218419552,0.401666388,0
3947,88.79,2.27,71.21,876.23,48.08,344097.73,278199.67,0.23398295,0.40491797,0
49474,88,2.87,81.53,854.53,47.82,343999.31,278199.67,0.198810011,0.411323793,0
32563,88,6.64,90.35,832.89,47.08,343900.88,278199.67,0.195063829,0.414877422,0
52504,88,25.59,76.25,811.09,46.99,343802.46,278199.67,0.253366768,0.416329391,0
51442,88,79.69,66.14,789.69,46.21,343704.03,278199.67,0.323473841,0.401809029,0
19691,88,60.75,72.6,768.85,45.16,343605.61,278199.67,0.22385475,0.390239768,0
